,Date,User,Tweet,Likes,Hashtags,Language
1439,2021-04-12 06:20:41+00:00,Drix_Yancy,Pisteng yan akala ko 2 ang simula ng online class namin 1 pala HAHAHAHA,5,,tl
1440,2021-04-12 03:24:19+00:00,GeorgeMik0714,rag wa na dyud koy natunan aning online class ba ywa makaluya,10,,tl
1441,2021-04-12 02:43:13+00:00,Drix_Yancy,Ngayong online class ako babagak HAHAHAHAHA,2,,tl
1442,2021-04-12 01:45:53+00:00,RejPaul1,Ana c Miss Kung unsa daw genabuhat namo sa Face to Face Class Buhaton sad Sa Online Hahaha Cge Miss Absent ko Perme 😂😘,3,,tl
1443,2021-04-11 22:54:00+00:00,apriljoyyyy11,Back to online class na naman😭,0,,en
1444,2021-04-11 18:52:34+00:00,LoveGianneee,MECQ na naman and dko na alam gagawin ko sa online class,0,,tl
1445,2021-04-11 13:51:41+00:00,Mrryvy,Pano kaya makakapg online class amp,1,,tl
1446,2021-04-11 13:27:37+00:00,Drix_Yancy,Inom ngayon tapos hang over tapos may online class pa napaka angas HAHAHAHAHA,0,,tl
1447,2021-04-11 10:18:09+00:00,maldssxx,"tamang isip lang kung mag eenroll ba 'ko this year, tangina nakakatamad mabuhay sa online class.",2,,tl
1448,2021-04-11 10:05:03+00:00,iAmErica101994,"@xialovesadn @aldenrichards02 @robertmarion @HeadShouldersPh Yung stress kana sa Online class tapos sila magiging classmate mo siguradong kahit maghapon pa yan okay lang 😁

HSxALDEN VirtualFM
#HeadsTogetherVirtualFM",0,['HeadsTogetherVirtualFM'],tl
1449,2021-04-11 08:26:14+00:00,_calynnnnn,Tuwing papasok ako para sa online class namin lagi kung sinasabi sa isip ko para kay mama at papa kasi ayoko silang madisappoint saken kasi panganay ako kahit na minsan napepressured ako🥺,0,,tl
1450,2021-04-11 07:55:43+00:00,_calynnnnn,ayoko na nang online class feeling ko nadedepress ako sa mga patong-patong na activities minsan nga nahihirapan pakong matulog kasi iniisip ko kung paano ko gagawin yun😭,0,,tl
1451,2021-04-11 00:32:36+00:00,charloncenes,"How will I discuss or share knowledge with a bunch of students inside in an online platform? Imagine 92 students in one subject only, ngano wala ni gibuak ang class. Kakapoy baya dili na ni maayu.",0,,en
1452,2021-04-10 20:59:32+00:00,jghamoranto,"Bakit naman ganun? 🥺 Ok ba for a teacher to say this kapag confused ang buong class. ""Diba na-take niyo na yung pre-req so dapat alam niyo na yan."" Hindi po ba pwedeng
(a) di magaling yung prof sa pre-req
(b) walang nagets last sem (di parin sanay sa online setup)
(c) re-discuss https://t.co/ZDzu5sdaZ7",0,,tl
1453,2021-04-10 20:51:10+00:00,jghamoranto,"□ single
□ taken
☑ feeling so bobo during this remote learning / online class setup",0,,en
1454,2021-04-10 04:34:34+00:00,120104xxd,"honestly, kung alang online class siguro hindi ako active sa socmed bwjsnwjwwhw covid layuan mo kame! tanginamo!!!",2,,tl
1455,2021-04-10 04:17:26+00:00,gnehs1721,- kahit pala “online class” may mga nanay parin na sipsip sa teacher! lols naol sipsip.,1,,tl
1456,2021-04-10 02:22:05+00:00,Jeeey08,Oldies na among CI sa brokenshire pero ma appreciate jud nako ilahang efforts ay grabe jud ilahang adjustment sa online class 💖,2,,tl
1457,2021-04-10 02:19:46+00:00,jamesdlcz,"back to back online class because, why not?!

#distancelearning https://t.co/slpNF59AjG",4,['distancelearning'],en
1458,2021-04-10 02:13:34+00:00,_smml,ayoko na mag online class 😩,5,,tl
1459,2021-04-09 16:36:04+00:00,_mackmackersss,Alak this night stressful kasi sa online class,1,,en
1460,2021-04-09 04:31:36+00:00,balilo_ian,tanginang online class to,0,,en
1461,2021-04-09 03:38:12+00:00,Mrychrsdlcrnx,Gahapon rko sig rant aning sig knta namo na silingan ba. Pwedi mn mukanta pero moderate rpud sguro ka kusog nu? Maulaw sdko sa naay mga online class oy. pwe!,2,,tl
1462,2021-04-09 00:41:57+00:00,daMatutz,"Sinong may online board review class kahit holiday?
Happy long weekend! 😚",4,,en
1463,2021-04-09 00:36:17+00:00,kshjn_,Nakakatamad pala mag online class 😂 feel na feel ko dahil sa online training na 'to 🥱😴,0,,tl
1464,2021-04-08 15:18:56+00:00,kneetooo,"Tbh gc rajud sa school akong gina openan sa messenger mahimo ra gani walay open2 sa messenger pag weekends pero ga klasi man japun, klasihan gani holiday normal days pa kahaaa🙄 hasula ani online class bay",3,,tl
1465,2021-04-08 12:14:44+00:00,itsmejimjimm,HIRAP MAG ONLINE CLASS!!!,1,,en
1466,2021-04-08 07:57:26+00:00,lei_jazmin,"""ONLINE CLASS""
2 Words 11 Letters
NAKAKA BABA NG SELF CONFIDENCE &lt;/3 🙂
#AcademicBreakNow",0,['AcademicBreakNow'],tl
1467,2021-04-08 07:55:38+00:00,lei_jazmin,"Nakakaiyak pota HAHAHA parang mas madali pang makasama sa top Pag face to face kesa online class : (
#AcademicBreakNow",0,['AcademicBreakNow'],tl
1468,2021-04-08 06:57:58+00:00,nickbdumular,Idk how im gonna survive online class,1,,en
1469,2021-04-08 06:40:33+00:00,mnldana_,hahahahaha pati online class pinagpaplanohan ano baaa deynaaa 😂,0,,tl
1470,2021-04-08 05:28:23+00:00,BrilaEdson,Kahit laptop nalang sa birthday ko. Pang Online Class :&gt; Iniisip ko parin ang online class talaga :&gt;,1,,tl
1471,2021-04-08 05:12:32+00:00,mrmrbngyn,"""akala ko may online class kayo? Anong oras na kayong nagigising""

Wala kaming video conference ta, kaya sleep all u want HAHAHAHA",2,,tl
1472,2021-04-08 04:31:52+00:00,arbingot,since day 1 palang ng online class utak ko nasa bakasyon na,3,,tl
1473,2021-04-08 03:26:41+00:00,KentDoble,KAKAPOY ONLINE CLASS,1,,tl
1474,2021-04-08 03:14:23+00:00,percyjooosh,yung iisa lang student ko sa online class ko awu 🥴,6,,tl
1475,2021-04-08 02:15:35+00:00,laelimagali,"yung puro ka lang cutting kahit online class, tas pasado kaaaaaa AHAHHAHAHAHAHA larryyyyy disssss",1,,tl
1476,2021-04-08 00:43:31+00:00,enrico_tulaytay,"@PLDT_Cares nyeta anu ba to, may gmeet kami at may online class anak ko, sabi may pupunta dito kahapon wala nmn. hindi na kayo makontak sa 171 kesyo may ticket na. lintek. kailangan maayus na yan.",0,,tl
1477,2021-04-08 00:38:27+00:00,enrico_tulaytay,"@PLDT_Cares kelan nyo aayusin ang connection namin, nyeta may gmeet kami, meron din online class anak ko, lakas nyo pa mangalok ng upgrade eh bulok nmn serbisyo nyo, magaling lang kayo pag singilan na. ayusin nyo nagbabayad kami ng maayos, sabi nyo may pupunta dito kahapon wla eh",0,,tl
1478,2021-04-07 17:07:02+00:00,KimMentaaaa,pta kakatapos lang work and tas sinabayan pa ng online class. yoko naaa,0,,tl
1479,2021-04-07 13:37:04+00:00,jfordringorx,"Hmm, anu kaya pwede case study? Psychological effects of Online Class on CPAG students? 😆",1,,en
1480,2021-04-07 13:05:27+00:00,chastv_,I told mom na nahihirapan ako sa online class and na wala akong natututunan. She told me to stop muna. It's okay sakanya na madelay ako... 😭,2,,tl
1481,2021-04-07 12:39:42+00:00,hannahniieee,"Friend, napapagod ka man sa school works, online class, modules o kahit ano pa yan at gusto mo ng huminto dahil ayaw mo na. But friend, isipin mo, para kanino ka bumabangon? If you have dreams for u &amp; ur family then grab the opportunity despite sa dinaranas mong pagod, laban lang",1,,tl
1482,2021-04-07 11:42:51+00:00,duhhhyannn,SHE IS ONE OF OUR MAJORS!! I DON'T KNOW ASA NANI PADUNG PERO YW GYUD YOU ARE GIVING UD REASON TO FREAKING GIVE UP!!! KAPOY BIYA GYUD ANG ONLINE CLASS!!!!!!!!,1,,tl
1483,2021-04-07 11:04:06+00:00,jghamoranto,"Ang galing nung mga nagsasabi ng ""Ite-take ko na tong subject na to at Online Class naman eh."" Dito talaga ako mapapa-naol. NAOL! NAOL! NAOL! 🥺 https://t.co/OQn7r2QpcV",0,,tl
1484,2021-04-07 11:03:08+00:00,edelaineee,Online class like whutttt??? PLDT could never 🤦🏽‍♀️,0,,en
1485,2021-04-07 10:04:40+00:00,msshaann,Kinsay nakatog while ga online class. Shuta xx,3,,en
1486,2021-04-07 08:00:14+00:00,Jammieeeeei,Online class pero my assignment wiw,1,,en
1487,2021-04-07 07:29:28+00:00,LapuzRivera,@PLDT_Cares Fyi: wala na nmn kame connection dito sa Malibay Pasay City. Paki check nmn po may mga online class ang mga pamankin ko po,0,,tl
1488,2021-04-07 03:49:33+00:00,aira_jammela,Di nako maimagine nga mag archi ko tas online class gihapon😫,0,,tl
1489,2021-04-07 02:38:41+00:00,earlisgonzales,"Thankfull na sobrang smooth lng na online class ko! Da best pa mga profs hayst♥️ sana mag tuloy tuloy, ang aga nyo pa mag pa dismiss sana nung f2f din haha",6,,tl
1490,2021-04-07 00:13:15+00:00,izhedit,"May online class si Mama
Mama: may pamahalaan ba tayo?
Me: (sa isip ko) wala

Hahahahaha 😂✌🏻",1,,tl
1491,2021-04-06 14:24:35+00:00,DanicaDeJesus18,"hala sya! sobra sobra, pang 100mbps lang binayad ko ah! nice one! online biz + wfh + online class + bumming around

#FiberX2500 #OwnYourFast #ExperienceBetter
https://t.co/npCNZzAtDY",0,"['FiberX2500', 'OwnYourFast', 'ExperienceBetter']",tl
1492,2021-04-06 12:41:35+00:00,aholadara,kaya nga nag online class para ma continue yung learning eh,0,,tl
1493,2021-04-06 11:07:51+00:00,_gailrants,ubos na naman load ko ptek kelan ba matatapos 'tong online class na 'to 😩,0,,tl
1494,2021-04-06 10:11:03+00:00,atqanr,Had to step up my motivation game every friggin online class cause they just disappear in the middle of class 😞 https://t.co/loq6Ct6Zjn,0,,en
1495,2021-04-06 09:14:19+00:00,khalidCuizon,Yung hindi mo pinasukan online class nyo kanina hahaha tas ang dahilan mo byaheee emeee!,2,,tl
1496,2021-04-06 08:50:01+00:00,shnglngd,nakakastress na tong online class na to,1,,tl
1497,2021-04-06 03:38:43+00:00,emx_ci,Maybe if online class next school year? I won't be able to make it?,0,,en
1498,2021-04-06 03:09:11+00:00,Nesteaaa2,"gusto ko na lang maging kambing. walang online class, walang responsibilities, tamang ingay and kain lang ng damo",1,,tl
1499,2021-04-06 03:00:59+00:00,nclddrl,tangina lakas ng trip ni james ampota mapa-online class o face to face!!!,0,,tl
1500,2021-04-06 02:08:37+00:00,jmdwong,What a morning. Online mass back to back with online class. Juskolord. #Easter #Tuesday,0,"['Easter', 'Tuesday']",en
1501,2021-04-06 01:55:16+00:00,userrr0729,hindi ko na kayang online class pa ulit,0,,tl
1502,2021-04-06 01:02:05+00:00,_kwlly,Is online class really necessary during this period of time ??!!!!!!#AcademicBreakNow,4,['AcademicBreakNow'],en
1503,2021-04-06 00:40:32+00:00,patringnixole,"Naman eeehhhhh, hindi nga kami nabyahe,  dami niyo naman  pinapagawa plusplus gawaing bahay. Hindi naman lahat ng nasa online class, focus lang talaga sa online class hindi naman tayo pare pareho na pwedeng sa class lang naka tutok",8,,tl
1504,2021-04-06 00:31:47+00:00,jghamoranto,Ano pa bang memes? Haha suggest kayoooo. Dali! Hahaha sawa na akong gumawa ng memes about Remote Learning/Online Class at about sa walang kwentang administrasyon. 🤣,0,,tl
1505,2021-04-05 20:14:13+00:00,ramosram0,"""madali lang online class nagiging hard lang dahil tamad 'yung iba"" tanginamo edi ikaw mag aral",0,,tl
1506,2021-04-05 17:54:27+00:00,_mackmackersss,Arat na mag face to face class sawa na me sa online class. Kapag nilagnat uwi na lang sa bahay chosss #LigtasNaBalikEskwela,0,['LigtasNaBalikEskwela'],tl
1507,2021-04-05 17:21:00+00:00,elhalistic_18,"Ang imong family time, mapaingon tanan sa online class. 😶",0,,tl
1508,2021-04-05 15:31:46+00:00,_mayaaaaan,"Pagod na pagod na'ko sa online class, hindi na 'to joke. Nakikita ko na ung performances ko :((",0,,tl
1509,2021-04-05 15:03:54+00:00,RestyJrDingDong,"Kaya kong magtrabaho at magpuyat para lang makagawa ng PPT at activities na ituturo, pero hindi ko kayang isipin na dahil sa extension ng ECQ baka maraming magulang na din ang wala ng kabuhayan ngunit ang mga bata ay patuloy na gagasta makasabay lang sa online class. Hirap",5,,tl
1510,2021-04-05 14:48:34+00:00,SirDoyDoy,Babe ta bukas 😍 yey! No online class sa kay mag uyab uyab sa guro inyung maestron noh! *chour,0,,tl
1511,2021-04-05 10:08:27+00:00,_raizencultivo,Katamad na mag online class😩,0,,tl
1512,2021-04-05 09:57:18+00:00,iamjerwel,"Naiiyak ako, napapagod nako dito sa online class. Tapos ganto pa sitwasyon ng Nanay ko, narom-romblema. Penge pong pahinga Lord. 🥺😭😭😭",3,,tl
1513,2021-04-05 05:57:08+00:00,_luvler,"imagine, tayo nag s suffer dahil sa pagiging incompetent nila. tanginang deped or ched to na walang pake alam saatin basta kumita sila dahil sa online class. Putangina kelan ba natin pababagsakin si duturtle??!",13,,tl
1514,2021-04-05 05:49:18+00:00,mbll_lj,kakagising ko lang awit ahhaahgaga may klase pala kami pati ba naman sa online class late hahahaha,0,,tl
1515,2021-04-05 05:49:16+00:00,mykelroy,Wala nanaman online class dahil sa Converge. Pero di talaga kami natutuwa. 🤣,0,,tl
1516,2021-04-05 02:56:07+00:00,ruth_capacia,"Monday 
Online Class",1,,en
1517,2021-04-05 02:36:49+00:00,_aubyshi,Matapos lang talaga tong online class na to pupunta na ko bulacan,0,,tl
1518,2021-04-05 02:16:00+00:00,aeeiiaia,"Lorddd, bat wala po akong naiintindihan sa online class 🥲",3,,tl
1519,2021-04-05 01:38:46+00:00,4lph0n,Yung gusto kong online class 1 week na mula nung nagstart di ko pa din alam kung itutuloy ko 😬😬😬,1,,tl
1520,2021-04-05 01:14:56+00:00,katlinaaaaa_ab,Yung trabaho ko sa online class namin taga-mute ng mga unwanted noises na sumasali sa discussion hahahahaha,0,,tl
1521,2021-04-04 20:17:34+00:00,_iamcaudilla,4AM na pala masyado ako nasisiyahan sa online rambulan HAHAHAHA may class pa ako bukas kaya tuloy naten ang pakikipagrambulan HAHAHAHAH,2,,tl
1522,2021-04-04 17:50:59+00:00,joejoejoe08,anong online class online class ego tulog,0,,en
1523,2021-04-04 17:41:29+00:00,Gymwelllllll,May Online meeting at Online class pa pala ako 🤦🏻‍♂️ Anong oras mo balak matulog bogsz! Potacca🤣,5,,tl
1524,2021-04-04 17:33:28+00:00,IrenorS,"Online class nanaman pala, muntik ko na makalimutan... 🤣😅😂",0,,tl
1525,2021-04-04 15:26:54+00:00,_darylnarag,"ok, online class pa rin next sy, season 2 na ng pagrereklamo ng academic freeze HAHAHAHAHHAA",4,,tl
1526,2021-04-04 13:05:38+00:00,ViBerIgnacio,Tae mas nauna pang susuko laptop ko sa online class at covid potek,2,,tl
1527,2021-04-04 12:37:24+00:00,iamdahnnavargas,ngayong online class talaga mas natutunan kong maging tamad,8,,tl
1528,2021-04-04 12:02:26+00:00,jyc_valdez,Online class is waving at you👋🏻😶,2,,en
1529,2021-04-04 09:46:55+00:00,Jhessierie_D,Gusto ko sana mag share ng post about sa online class kasi may pasok na ulit bukas kaso baka magcomment nanaman mga kaklase ko na nagrereact ako eh lagi nman akong nauuna sa pasahan ft. Mataas na score pa 🤦‍♀️🤦‍♀️,0,,tl
1530,2021-04-04 08:13:15+00:00,kyljshrms,Sasama sa ride o mag online class,0,,tl
1531,2021-04-03 19:38:25+00:00,chendongg_,"Yawa oy. Na anxious ko sa akong future ay. Puro lang mi online class, tapos skill base pajud akong gikuha nga kurso. Tapos mag 3rd yr nako this yr (kung kaluy-an sa Ginoo) tapos ga sege rag lockdown, tapos wala ko ka experience ug practical, tapos ang gobyerno walay plano yawaaa.",3,,tl
1532,2021-04-03 06:28:57+00:00,y4n123,"I’m sitting dpn iPad for first online class for my MBA. Based on responses/feedback of my classmates, I realise something about our culture, “takut kena penalize” because nda dpt attend class or whatever.",1,,en
1533,2021-04-02 17:28:47+00:00,suayabiog,"Ily taylor, pero pwede bang makahingi ng normal announcement HAHAHHA bobo na ako dahil sa stress ng online class at sa nakakabwiset na gobyernong to e HAHAHAHSH https://t.co/UAQHlX4jw3",0,,tl
1534,2021-04-02 13:50:09+00:00,micahcanaleja,@binotblabla Tungod man tos imong endorsement binot wahhahaha. Bitaw dapat lang gyud ma fiber mo kay online class baya ka. Jusq,1,,tl
1535,2021-04-02 11:49:35+00:00,imjoydalluay,"Basta ayokong mag 3rd year ng online class pa rin, periodt.",0,,tl
1536,2021-04-02 11:19:02+00:00,johnvinnep,Worth it ba mag law school kahit online class lang? Anyone?,3,,tl
1537,2021-04-02 10:13:20+00:00,rovic_nicol,Yung fave couple ko sa yt nagmeet sila nung college nila poteekkk ganun din nasa isip ko before ehh MAGKAKAJOWA ako sa college pero taena paano sa online class HAHAHAHAHAHA kaloka,1,,tl
1538,2021-04-02 04:25:19+00:00,donamaebayoran,"ari na diri akon efan, beddings kag mga gamit sa online class 😂",0,,tl
1539,2021-04-02 01:28:43+00:00,gailinson,Sharing my work from home station since it has already been a year when we started conducting online classes. I miss face-to-face classes though. #AcademicTwitter #AcademicChatter #OnlineClasses #WorkFromHome #OnlineTeaching https://t.co/NlI2XE2Wmc,14,"['AcademicTwitter', 'AcademicChatter', 'OnlineClasses', 'WorkFromHome', 'OnlineTeaching']",en
1540,2021-04-01 12:32:14+00:00,BubblyDevil9586,@UninGriffin Bye online class.,0,,en
1541,2021-04-01 08:41:56+00:00,fjhayisanan_,sarap sa feeling ng nakahinga sa mga gawain sa online class. Thank you holy week !!!!,0,,tl
1542,2021-04-01 04:02:47+00:00,msashyy_gl,Sakit na dulot ng online class. https://t.co/hPaeFdfmI7,0,,tl
1543,2021-03-31 13:32:54+00:00,MiiikaelaRenee_,mas napapagod pa ako sa situation ko here sa bahay compared to my online class fricking shit,1,,tl
1544,2021-03-31 12:54:08+00:00,delacruzlerryj1,"Let’s face the fact, Online class is good but not in our country. https://t.co/8JpBjxA85w",0,,en
1545,2021-03-31 10:02:05+00:00,HumbertRamil15,"ung hindi pa tapos online class mo, nauna pa ung curfew 😆",1,,tl
1546,2021-03-31 09:55:44+00:00,ThePaulLoquias,"Kakabigay ko lang sa final na tuition payment ni bunso this SY and impas na iyang ipad for online class niya. Kalami sa feeeliinggg! Bahalag pordoy na dayon ahahaah salamat, Lord🙏🏻",11,,tl
1547,2021-03-31 09:28:26+00:00,Jammieeeeei,"Di na ako natutuwa, nakakapagod mag online class araw araw gigising ng maaga para maka attend ng google meet + di kana man makatulog ng maaga kasi gagawa ka ng activities 🙄😭 = sobrang sakit ulo maghapon awit",1,,tl
1548,2021-03-31 03:54:32+00:00,drwnclaveve,"class picture ""proof of class"" lang talaga ang favourite part ko ng online class. 🙂",2,,tl
1549,2021-03-31 02:59:22+00:00,nondeukie,Minsan natotoxican ako sa socmed sarap mag socmed detox like itext or icall niyo na lang ako kapag may kailangan kayo. Kaya lang nakakalimutan ko na online class nga pala siste namin ngayon. 🤦,0,,tl
1550,2021-03-31 01:45:50+00:00,hershitty,ecq uli ang kaibahan lang may online class na dagdag sa stress hahshshshshs,1,,tl
1551,2021-03-30 22:57:28+00:00,louisejayg,Ay nag online class wala na register ang load hhahahaha mereseeee dula oa ug volleyball kaw hahaha,2,,tl
1552,2021-03-30 13:28:06+00:00,annecristobas,"To the students, 
Just do your part and hangga't kaya niyo tuloy lang kayo.  If this online class is already stressing you out, breathe.  Refuel your energy.  
-Mark (Speaker)  
#UsapTayo
#MentalHealthPH 💚 https://t.co/190DDTOE0j",4,"['UsapTayo', 'MentalHealthPH']",en
1553,2021-03-30 12:56:18+00:00,jamxmartinez,@jaychrisssyyy Online class tapos papagupit? Haaays.,0,,tl
1554,2021-03-30 09:15:15+00:00,sueasentista,"wa na gyud gana i answer sa quipper, exams/quizzes, sulod sa zoom ug gmeet hoho bsta oy kapoy na kaayo online class :((",6,,tl
1555,2021-03-30 05:40:06+00:00,davidgezzelle,nag alarm ako ng 1:30 kase alam ko may online class ako tps pag kaopen ko di pala papasok prof namen 🙄,0,,tl
1556,2021-03-30 05:30:15+00:00,ftmapmt,grabe nakakastress yung online class ngayon!!,0,,tl
1557,2021-03-29 23:29:39+00:00,itsme_jazzfer,muntik na ako malate sa online class yawa,0,,tl
1558,2021-03-29 19:23:47+00:00,SexyBiancaaa,bang galing ko na mag edit ng video dahil sa online class na to,0,,tl
1559,2021-03-29 13:54:39+00:00,Eyyelll,"feeling ko talaga, kung walang online class, baka mag off nako sa facebook as in.",0,,tl
1560,2021-03-29 12:26:26+00:00,nondeukie,"Me every after online class. Well my jam. 🤙

https://t.co/7cHgnwDQ0i",0,,en
1561,2021-03-29 11:14:44+00:00,im_abigurl,"Tapos may pasok pa bukas may online workout pa sa PE Class.
Minus 10 kayo sa langit. hahaha char
Corny nyo🤦😭",2,,tl
1562,2021-03-29 10:57:37+00:00,noriellecybyb,Narecognize nung isang student ko yung background na ginamit ko sa online class kanina ahaha after class tinanong niya ako kung nctzen ba raw ako. Hahaha yun nga lang di niya mahulaan bias ko haha https://t.co/Ux1gUvJSbI,0,,tl
1563,2021-03-29 09:10:50+00:00,kennethegreatt,Lalo na sa Online Class,0,,tl
1564,2021-03-29 07:41:43+00:00,ssgpastorfide04,"Sino nakatulog sa online class?

Ako po 🙋‍♀️!!  Sorry po Ma'am 😅",0,,tl
1565,2021-03-29 07:04:21+00:00,sweetiepotch,@piilia Si bagets waley online class modules lang daw this week.,0,,en
1566,2021-03-29 03:00:58+00:00,Tag_Araw88,Holy week tas may online class???? shutaaaaa 😃😃😃😃,0,,en
1567,2021-03-29 02:20:59+00:00,nondeukie,Done with mah online class. 💆,0,,en
1568,2021-03-28 21:57:35+00:00,itsme_jazzfer,inom kagabe tas online class mamaya,2,,tl
1569,2021-03-28 21:06:04+00:00,riehae,"why did this turn into an online class 😬😬 😅😂 

@MSuppasit #MewSuppasit https://t.co/J0evNhia0C",1,['MewSuppasit'],en
1570,2021-03-28 17:28:08+00:00,MicLoresto,"Kami nga hindi nakamartsa, ngayon nag stop muna ako kasi sayang bayad sa online class kasi application based ung course ko. https://t.co/eoxed4Zo6Y",0,,tl
1571,2021-03-28 16:13:38+00:00,danahistorillo,Ngayon nalang ulit nakapag open ng twitter sa sobrang busy ko sa online class at work 😂,1,,tl
1572,2021-03-28 10:31:43+00:00,Karlmacusi,online class be like... https://t.co/qThXAlc8vX,1,,en
1573,2021-03-28 09:17:55+00:00,shnevrsz,@JelaiAndres mag module ka na lang o kaya online class oh di naman mag review ka na lang kung may exam kayo ate girl hahahahaha,0,,tl
1574,2021-03-28 05:47:37+00:00,melanieesprs,worth it ba mag interior online class???? gulo aq ha HAHAHAHAHAHHAHA,1,,tl
1575,2021-03-28 04:31:24+00:00,MgraceMuleta,"Wala pang kain,hilamos at ayos ng sarili. Sabak agad sa exam😭 Buhay Online Class. Nakakatamad",0,,tl
1576,2021-03-28 03:36:22+00:00,Its_JoleanaG,Online class po sana din https://t.co/l70Pa7QKbd,0,,en
1577,2021-03-27 22:09:04+00:00,Kitchie97690163,"@talk2GLOBE may online class po mga apo Ng biyenan ko,",0,,tl
1578,2021-03-27 17:26:53+00:00,jrxxnxm,"Balik to last year tayo, difference lang may online class na :))",0,,en
1579,2021-03-27 16:19:59+00:00,BrilaEdson,MAMAMATAY NA BA AKO? WALANG KAIN BUONG ARAW TAPOS STRESSED PA SA ONLINE CLASS.,1,,tl
1580,2021-03-27 14:19:22+00:00,GarzonApril,"Toxic kaayo ang online class, samot gyu'g kabugo ba. 😥 Tas sakit na kaayo akoang mata. Need mag'change ug glassess. 😣",4,,tl
1581,2021-03-27 13:30:40+00:00,franzalaver,Okay. Postpone na naman ang plan for residency this year. Mas marami akong magagawa para sa students ngayong hindi pa sure kung hanggang kailan pa ang online class set up.,117,,tl
1582,2021-03-27 12:21:39+00:00,_aizell,@steffiieee_ Jusq same hahahahahah isang taon pa lang natin nalalasap yung room sa tip. Wag naman sana umabot na gra-graduate tayo na puro online class.,1,,tl
1583,2021-03-27 11:51:14+00:00,ehle_john,Nail si twitter may pa ala online class hahaha,0,,tl
1584,2021-03-27 06:16:38+00:00,_maeeeflunk,pang-apat na sulat ng courses schedule ko na pala sa wall ko for online class putchaaaka talaga.. ayoko na ng ganto 😃,0,,tl
1585,2021-03-27 02:35:18+00:00,nerd_ray,"Nagsasalita ako dahil nararanasan ko ito ngayon. Alam ko ang aming activity sa online class pero hindi ako nakakapasa on time dahil sa mabagal na connection. Mabuti na lang at may considerate at understanding kami na Prof kaya saludo ako sa iyo, Maam.
Nawa'y marami ang katulad mo",0,,tl
1586,2021-03-27 02:29:54+00:00,nerd_ray,"Kaya maswerte ka kapag may considerate at understanding ka na guro ngayong nasa online class tayo kasi sa halip na mawawalan ka ng gana, mas tumataas pa ang motivation mo na matuto nang dahil sa kanya.",0,,tl
1587,2021-03-26 22:03:10+00:00,Daniekulot,Feel ko online class padin sa Third year 😢,0,,en
1588,2021-03-26 09:03:02+00:00,ArtcheMay,kapoya najud aning online class oy,1,,tl
1589,2021-03-26 04:58:40+00:00,khalidCuizon,Antok na pero may online class pa ako.,3,,tl
1590,2021-03-26 03:38:32+00:00,hailxmaryy,gago nakalimutan ko may online class si chels hahahaha shuta absent si bakla,4,,tl
1591,2021-03-25 15:30:44+00:00,ronaldangelo13,Masarap ba sa feeling yung nagkokopyahan kayo sa quiz sa online class? May sense of fulfillment ba? 🤔,0,,tl
1592,2021-03-25 14:54:11+00:00,santanderyves,"tungod aning online class usahay makalimot sad tag ligo, makaligo lng kung naay lakaw 😂",0,,tl
1593,2021-03-25 14:18:56+00:00,franzalaver,@amielvann Byahe ka na pabalik davao? Drained na ako sa online class set up.,0,,tl
1594,2021-03-25 05:37:47+00:00,shy_adajar,Bff nagyd ming Leoh tungod aning online class ba ahahahaha yawa faster transactions.,0,,tl
1595,2021-03-24 13:59:25+00:00,miatryvll,online class made me so lazy,0,,en
1596,2021-03-24 13:31:34+00:00,alcantaraxeliii,ultimo stock knowledge wala ako kasi wala na talaga akong natututunan sa online class na to :)),3,,tl
1597,2021-03-24 13:09:23+00:00,_hermiiioneee,Hi sino po maalam sa biochem molarity huhu patulong naman po hirap ng online class 😭,1,,tl
1598,2021-03-24 08:04:38+00:00,titorobbi26,Kung san san na ako nag coconduct ng online class ko nakarating pa ako sa paete 😅 https://t.co/w8HBoUz1lZ,7,,tl
1599,2021-03-24 06:14:13+00:00,BethCryza,Mag online rko summer class! Unta sugtan jd ko! HAHAHHAHA,0,,tl
1600,2021-03-24 06:10:19+00:00,mejyatsco,"Nakakaloka tong modules sa online class ah. May pagdemonstrate sa bartending.

Demonstrate ko sa inyo paano tumagay, malasing, mangaway at sumuka 😅",2,,tl
1601,2021-03-24 04:45:27+00:00,_ajbcno,sa totoo lang nakakatamad na tong online class 🙃🥺,0,,tl
1602,2021-03-24 04:36:58+00:00,joejoejoe08,ako online class si papa online sabong,0,,tl
1603,2021-03-24 02:28:06+00:00,Shanecganelo,Online class sa meralco hahaha,0,,tl
1604,2021-03-24 02:12:04+00:00,chastv_,Ang sakit sa pwet mag online class.,0,,tl
1605,2021-03-24 00:28:34+00:00,ComediaSheila,@lyy_exol @Asterisk143Mine Thank you so much po . Sorry late response may trabaho at online class na nagaganap kasi huhhuhu sana pwede pa ma claim 🤧🤧,1,,tl
1606,2021-03-23 20:35:14+00:00,Latin2Bi,Oh guys! Natapos na naman po ang makabuluhang online class! See you again next time... 😴😴😴,0,,tl
1607,2021-03-23 16:03:05+00:00,johannaroseeee,gwapohang Jose jd oy makalimot mn ta kdjot nga gkapoy ntas online class,2,,tl
